year,month,day,hour,speed
2014,8,11,19,85.99
2014,8,11,20,87.22
2014,8,11,21,92.05
2014,8,11,22,89.31
2014,8,11,23,93.85
2014,8,12,0,96.99
2014,8,12,1,93.75
2014,8,12,2,95.64
2014,8,12,3,95.83
2014,8,12,4,95.58
2014,8,12,5,94.97
2014,8,12,6,86.57
2014,8,12,7,78.69
2014,8,12,8,76.03
2014,8,12,9,79.01
2014,8,12,10,76.86
2014,8,12,11,64.72
2014,8,12,12,68.29
2014,8,12,13,76.8
2014,8,12,14,77.85
2014,8,12,15,81.01
2014,8,12,16,81.38
2014,8,12,17,84.97
2014,8,12,18,89.56
2014,8,12,19,89.88
2014,8,12,20,90.3
2014,8,12,21,96.33
2014,8,12,22,99.23
2014,8,12,23,103.08
2014,8,13,0,106.83
2014,8,13,1,106.92
2014,8,13,2,104.64
2014,8,13,3,101.12
2014,8,13,4,102.13
2014,8,13,5,101.95
2014,8,13,6,90.66
2014,8,13,7,67.56
2014,8,13,8,66.58
2014,8,13,9,67.88
2014,8,13,10,66.2
2014,8,13,11,60.95
2014,8,13,12,58.44
2014,8,13,13,72.52
2014,8,13,14,77.68
2014,8,13,15,71.49
2014,8,13,16,74.23
2014,8,13,17,79.97
2014,8,13,18,82.98
2014,8,13,19,82.55
2014,8,13,20,81.74
2014,8,13,21,87.39
2014,8,13,22,92.08
2014,8,13,23,96.35
2014,8,14,0,96.47
2014,8,14,1,96.62
2014,8,14,2,94.29
2014,8,14,3,94.67
2014,8,14,4,91.42
2014,8,14,5,94.22
2014,8,14,6,87.34
2014,8,14,7,75.58
2014,8,14,8,77.01
2014,8,14,9,74.96
2014,8,14,10,72.83
2014,8,14,11,68.12
2014,8,14,12,70.15
2014,8,14,13,63.88
2014,8,14,14,65.06
2014,8,14,15,62.55
2014,8,14,16,69.71
2014,8,14,17,74.58
2014,8,14,18,76.08
2014,8,14,19,75.06
2014,8,14,20,75.87
2014,8,14,21,81.06
2014,8,14,22,85.23
2014,8,14,23,92.87
2014,8,15,0,99.6
2014,8,15,1,102.27
2014,8,15,2,103.59
2014,8,15,3,104.19
2014,8,15,4,100.53
2014,8,15,5,88.08
2014,8,15,6,77.08
2014,8,15,7,64.28
2014,8,15,8,22.92
2014,8,15,9,20.39
2014,8,15,10,24.79
2014,8,15,11,66.49
2014,8,15,12,87.79
2014,8,15,13,92.65
2014,8,15,14,90.41
2014,8,15,15,85.91
2014,8,15,16,85
2014,8,15,17,85.86
2014,8,15,18,89.29
2014,8,15,19,87.4
2014,8,15,20,86.07
2014,8,15,21,91.71
2014,8,15,22,94.05
2014,8,15,23,97.23
2014,8,16,0,101.86
2014,8,16,1,103.17
2014,8,16,2,102.19
2014,8,16,3,102.18
2014,8,16,4,102.39
2014,8,16,5,98.92
2014,8,16,6,90.56
2014,8,16,7,86.46
2014,8,16,8,88.4
2014,8,16,9,86.83
2014,8,16,10,85.73
2014,8,16,11,85.4
2014,8,16,12,88.53
2014,8,16,13,90.52
2014,8,16,14,85.55
2014,8,16,15,88.05
2014,8,16,16,89.43
2014,8,16,17,93.12
2014,8,16,18,91.96
2014,8,16,19,90.22
2014,8,16,20,88.26
2014,8,16,21,92.55
2014,8,16,22,93.45
2014,8,16,23,98.08
2014,8,17,0,101.63
2014,8,17,1,105.02
2014,8,17,2,106.48
2014,8,17,3,106.47
2014,8,17,4,104.77
2014,8,17,5,103.17
2014,8,17,6,94.39
2014,8,17,7,90.63
2014,8,17,8,89.06
2014,8,17,9,88.52
2014,8,17,10,81.98
2014,8,17,11,80.58
2014,8,17,12,84
2014,8,17,13,86.6
2014,8,17,14,84.06
2014,8,17,15,71.57
2014,8,17,16,83.19
2014,8,17,17,88.12
2014,8,17,18,90.89
2014,8,17,19,88.33
2014,8,17,20,82.67
2014,8,17,21,92.76
2014,8,17,22,97.26
2014,8,17,23,102.51
2014,8,18,0,104.73
2014,8,18,1,103.64
2014,8,18,2,100.88
2014,8,18,3,92.85
2014,8,18,4,92.32
2014,8,18,5,83.67
2014,8,18,6,65.58
2014,8,18,7,67.44
2014,8,18,8,76.96
2014,8,18,9,81.38
2014,8,18,10,79.98
2014,8,18,11,72.62
2014,8,18,12,79.29
2014,8,18,13,82.83
2014,8,18,14,82.28
2014,8,18,15,83.78
2014,8,18,16,85
2014,8,18,17,86.15
2014,8,18,18,83.17
2014,8,18,19,83.17
2014,8,18,20,84.65
2014,8,18,21,90.32
2014,8,18,22,93.57
2014,8,18,23,88.87
2014,8,19,0,84.8
2014,8,19,1,88.15
2014,8,19,2,84.91
2014,8,19,3,84.09
2014,8,19,4,85.18
2014,8,19,5,85.63
2014,8,19,6,81.18
2014,8,19,7,73.44
2014,8,19,8,72.99
2014,8,19,9,67.93
2014,8,19,10,62.28
2014,8,19,11,60.14
2014,8,19,12,73.16
2014,8,19,13,74.21
2014,8,19,14,77.37
2014,8,19,15,82.39
2014,8,19,16,84.13
2014,8,19,17,85.68
2014,8,19,18,89.22
2014,8,19,19,87.29
2014,8,19,20,88.12
2014,8,19,21,93.95
2014,8,19,22,96.81
2014,8,19,23,100.05
2014,8,20,0,101.08
2014,8,20,1,102.78
2014,8,20,2,99.72
2014,8,20,3,99.05
2014,8,20,4,99.03
2014,8,20,5,96.81
2014,8,20,6,87.57
2014,8,20,7,77.58
2014,8,20,8,77.58
2014,8,20,9,71.51
2014,8,20,10,48.7
2014,8,20,11,76.31
2014,8,20,12,79.12
2014,8,20,13,79.87
2014,8,20,14,82.67
2014,8,20,15,82.66
2014,8,20,16,84.1
2014,8,20,17,85.04
2014,8,20,18,87.75
2014,8,20,19,87.34
2014,8,20,20,86.7
2014,8,20,21,91.6
2014,8,20,22,92.47
2014,8,20,23,94.64
2014,8,21,0,88.5
2014,8,21,1,85.33
2014,8,21,2,83.82
2014,8,21,3,81.88
2014,8,21,4,82.24
2014,8,21,5,81.72
2014,8,21,6,68.75
2014,8,21,7,53.9
2014,8,21,8,59.8
2014,8,21,9,64.57
2014,8,21,10,53.9
2014,8,21,11,59.19
2014,8,21,12,65.98
2014,8,21,13,71.41
2014,8,21,14,62.25
2014,8,21,15,77.12
2014,8,21,16,83.84
2014,8,21,17,86.93
2014,8,21,18,81.59
2014,8,21,19,83.3
2014,8,21,20,86.53
2014,8,21,21,92.53
2014,8,21,22,93.66
2014,8,21,23,95.76
2014,8,22,0,98.57
2014,8,22,1,98.14
2014,8,22,2,95.32
2014,8,22,3,94.39
2014,8,22,4,95.67
2014,8,22,5,96.11
2014,8,22,6,89.79
2014,8,22,7,81.72
2014,8,22,8,83.23
2014,8,22,9,78.06
2014,8,22,10,69.45
2014,8,22,11,72.32
2014,8,22,12,79.05
2014,8,22,13,67.56
2014,8,22,14,77.44
2014,8,22,15,81.63
2014,8,22,16,78.11
2014,8,22,17,84.05
2014,8,22,18,85.33
2014,8,22,19,81.41
2014,8,22,20,81.21
2014,8,22,21,88.24
2014,8,22,22,92.4
2014,8,22,23,98.8
2014,8,23,0,99.15
2014,8,23,1,101.8
2014,8,23,2,102.77
2014,8,23,3,102.94
2014,8,23,4,101.43
2014,8,23,5,90.38
2014,8,23,6,68.83
2014,8,23,7,51.06
2014,8,23,8,75.67
2014,8,23,9,86.07
2014,8,23,10,87.79
2014,8,23,11,81.43
2014,8,23,12,86.69
2014,8,23,13,87.54
2014,8,23,14,84.73
2014,8,23,15,86.46
2014,8,23,16,84.32
2014,8,23,17,84.84
2014,8,23,18,87.04
2014,8,23,19,87.18
2014,8,23,20,85.12
2014,8,23,21,91.25
2014,8,23,22,94.03
2014,8,23,23,97.9
2014,8,24,0,104.29
2014,8,24,1,105.86
2014,8,24,2,107.1
2014,8,24,3,107.29
2014,8,24,4,106.33
2014,8,24,5,95.7
2014,8,24,6,83.16
2014,8,24,7,88.33
2014,8,24,8,94.55
2014,8,24,9,94.75
2014,8,24,10,91.84
2014,8,24,11,91.37
2014,8,24,12,92.85
2014,8,24,13,92.92
2014,8,24,14,89.68
2014,8,24,15,85.86
2014,8,24,16,85.29
2014,8,24,17,85.96
2014,8,24,18,85.2
2014,8,24,19,83.88
2014,8,24,20,81.32
2014,8,24,21,85.6
2014,8,24,22,91.9
2014,8,24,23,100.05
2014,8,25,0,104.22
2014,8,25,1,102.8
2014,8,25,2,102.12
2014,8,25,3,102.21
2014,8,25,4,101.52
2014,8,25,5,95.67
2014,8,25,6,70.17
2014,8,25,7,68.45
2014,8,25,8,75.76
2014,8,25,9,79
2014,8,25,10,75.48
2014,8,25,11,72.55
2014,8,25,12,79.28
2014,8,25,13,80.13
2014,8,25,14,81.62
2014,8,25,15,83.81
2014,8,25,16,85.88
2014,8,25,17,87.53
2014,8,25,18,88.39
2014,8,25,19,88.89
2014,8,25,20,89.49
2014,8,25,21,94.19
2014,8,25,22,97.51
2014,8,25,23,99.71
2014,8,26,0,100.78
2014,8,26,1,101.34
2014,8,26,2,100.14
2014,8,26,3,97.63
2014,8,26,4,98.3
2014,8,26,5,96.76
2014,8,26,6,80.82
2014,8,26,7,44.01
2014,8,26,8,81.72
2014,8,26,9,70.75
2014,8,26,10,68.95
2014,8,26,11,73.97
2014,8,26,12,78.32
2014,8,26,13,77.39
2014,8,26,14,81.49
2014,8,26,15,81.77
2014,8,26,16,83.01
2014,8,26,17,84.66
2014,8,26,18,82.98
2014,8,26,19,84.17
2014,8,26,20,84.48
2014,8,26,21,90.65
2014,8,26,22,95.26
2014,8,26,23,99.32
2014,8,27,0,102.17
2014,8,27,1,102.43
2014,8,27,2,100.32
2014,8,27,3,100.08
2014,8,27,4,98.6
2014,8,27,5,95.96
2014,8,27,6,67.24
2014,8,27,7,42.16
2014,8,27,8,70.29
2014,8,27,9,76.62
2014,8,27,10,68.16
2014,8,27,11,73.62
2014,8,27,12,75.76
2014,8,27,13,80.27
2014,8,27,14,80.43
2014,8,27,15,82.57
2014,8,27,16,85.78
2014,8,27,17,86.77
2014,8,27,18,88.93
2014,8,27,19,87.14
2014,8,27,20,87.67
2014,8,27,21,93.93
2014,8,27,22,94.61
2014,8,27,23,98.3
2014,8,28,0,102.76
2014,8,28,1,100.9
2014,8,28,2,100.47
2014,8,28,3,97.39
2014,8,28,4,97.82
2014,8,28,5,96.27
2014,8,28,6,78.45
2014,8,28,7,61.6
2014,8,28,8,76.77
2014,8,28,9,70.85
2014,8,28,10,72
2014,8,28,11,64.67
2014,8,28,12,66.55
2014,8,28,13,79.06
2014,8,28,14,81.74
2014,8,28,15,84.3
2014,8,28,16,82.89
2014,8,28,17,84.69
2014,8,28,18,87.36
2014,8,28,19,85.86
2014,8,28,20,86.3
2014,8,28,21,91.99
2014,8,28,22,94.22
2014,8,28,23,97.45
2014,8,29,0,101.46
2014,8,29,1,105.03
2014,8,29,2,99.71
2014,8,29,3,98.44
2014,8,29,4,98.88
2014,8,29,5,95.89
2014,8,29,6,79.96
2014,8,29,7,70.7
2014,8,29,8,76.99
2014,8,29,9,74.57
2014,8,29,10,74.71
2014,8,29,11,73.16
2014,8,29,12,76.7
2014,8,29,13,78.84
2014,8,29,14,78.7
2014,8,29,15,78.52
2014,8,29,16,75.15
2014,8,29,17,82.84
2014,8,29,18,84.17
2014,8,29,19,83.19
2014,8,29,20,81.24
2014,8,29,21,89.69
2014,8,29,22,91.03
2014,8,29,23,91.15
2014,8,30,0,95.91
2014,8,30,1,97.72
2014,8,30,2,101.11
2014,8,30,3,100.93
2014,8,30,4,101.41
2014,8,30,5,87.89
2014,8,30,6,73.07
2014,8,30,7,74.28
2014,8,30,8,44.27
2014,8,30,9,86.61
2014,8,30,10,84.17
2014,8,30,11,85.47
2014,8,30,12,86.82
2014,8,30,13,88.8
2014,8,30,14,87.9
2014,8,30,15,85.01
2014,8,30,16,83.76
2014,8,30,17,84.5
2014,8,30,18,88.39
2014,8,30,19,82.14
2014,8,30,20,84.38
2014,8,30,21,88.97
2014,8,30,22,90.97
2014,8,30,23,96.62
2014,8,31,0,103.06
2014,8,31,1,105.3
2014,8,31,2,106.37
2014,8,31,3,106.7
2014,8,31,4,106.03
2014,8,31,5,97.42
2014,8,31,6,91.1
2014,8,31,7,87.04
2014,8,31,8,94.36
2014,8,31,9,93.04
2014,8,31,10,90.64
2014,8,31,11,90.38
2014,8,31,12,92.05
2014,8,31,13,91.75
2014,8,31,14,87.29
2014,8,31,15,84.57
2014,8,31,16,86.58
2014,8,31,17,86.53
2014,8,31,18,86.27
2014,8,31,19,84.44
2014,8,31,20,82.45
2014,8,31,21,88.4
2014,8,31,22,94.01
2014,8,31,23,101.11
2014,9,1,0,104.36
2014,9,1,1,101.24
2014,9,1,2,99.59
2014,9,1,3,99.2
2014,9,1,4,102.49
2014,9,1,5,89.99
2014,9,1,6,43.98
2014,9,1,7,38.66
2014,9,1,8,69.72
2014,9,1,9,77.04
2014,9,1,10,74.38
2014,9,1,11,68.86
2014,9,1,12,78.16
2014,9,1,13,80.61
2014,9,1,14,79.65
2014,9,1,15,83.33
2014,9,1,16,84.24
2014,9,1,17,85.74
2014,9,1,18,87.26
2014,9,1,19,87.85
2014,9,1,20,89.63
2014,9,1,21,93.58
2014,9,1,22,95.65
2014,9,1,23,99.91
2014,9,2,0,101.38
2014,9,2,1,99.7
2014,9,2,2,98.62
2014,9,2,3,96.71
2014,9,2,4,96.59
2014,9,2,5,95.5
2014,9,2,6,64.48
2014,9,2,7,42.5
2014,9,2,8,67.38
2014,9,2,9,72.1
2014,9,2,10,71.88
2014,9,2,11,72.06
2014,9,2,12,77.84
2014,9,2,13,78.82
2014,9,2,14,77.31
2014,9,2,15,81.75
2014,9,2,16,83.8
2014,9,2,17,84
2014,9,2,18,83.78
2014,9,2,19,86.08
2014,9,2,20,86.59
2014,9,2,21,88.79
2014,9,2,22,82.56
2014,9,2,23,83.41
2014,9,3,0,82.65
2014,9,3,1,82.37
2014,9,3,2,81.65
2014,9,3,3,81.34
2014,9,3,4,82.18
2014,9,3,5,86.66
2014,9,3,6,82.51
2014,9,3,7,60.42
2014,9,3,8,65.44
2014,9,3,9,73.36
2014,9,3,10,64.34
2014,9,3,11,70.95
2014,9,3,12,76.86
2014,9,3,13,70.62
2014,9,3,14,72.27
2014,9,3,15,70.96
2014,9,3,16,82.63
2014,9,3,17,85.92
2014,9,3,18,85.86
2014,9,3,19,86.12
2014,9,3,20,86.7
2014,9,3,21,93.25
2014,9,3,22,95.17
2014,9,3,23,98.19
2014,9,4,0,101.55
2014,9,4,1,102.76
2014,9,4,2,98.58
2014,9,4,3,97.28
2014,9,4,4,98.14
2014,9,4,5,96.97
2014,9,4,6,87.23
2014,9,4,7,78.14
2014,9,4,8,78.28
2014,9,4,9,76.43
2014,9,4,10,75.29
2014,9,4,11,76
2014,9,4,12,80.32
2014,9,4,13,79.93
2014,9,4,14,80.16
2014,9,4,15,80.09
2014,9,4,16,82.25
2014,9,4,17,84.67
2014,9,4,18,86.32
2014,9,4,19,86.83
2014,9,4,20,87.74
2014,9,4,21,93.09
2014,9,4,22,94.64
2014,9,4,23,98.02
2014,9,5,0,100.1
2014,9,5,1,102.37
2014,9,5,2,100.88
2014,9,5,3,100.45
2014,9,5,4,98.97
2014,9,5,5,95.83
2014,9,5,6,88.46
2014,9,5,7,79.51
2014,9,5,8,82.83
2014,9,5,9,81.96
2014,9,5,10,75.92
2014,9,5,11,74.47
2014,9,5,12,78.83
2014,9,5,13,80.22
2014,9,5,14,69.9
2014,9,5,15,77.49
2014,9,5,16,80.27
2014,9,5,17,88.49
2014,9,5,18,88.43
2014,9,5,19,86.04
2014,9,5,20,86.37
2014,9,5,21,91.13
2014,9,5,22,88.13
2014,9,5,23,87.09
2014,9,6,0,94.93
2014,9,6,1,98.77
2014,9,6,2,100.03
2014,9,6,3,96.08
2014,9,6,4,81.38
2014,9,6,5,89.59
2014,9,6,6,94.81
2014,9,6,7,94
2014,9,6,8,97.68
2014,9,6,9,94.24
2014,9,6,10,91.07
2014,9,6,11,88.86
2014,9,6,12,90.43
2014,9,6,13,92.05
2014,9,6,14,88.87
2014,9,6,15,86.29
2014,9,6,16,84.82
2014,9,6,17,92.24
2014,9,6,18,93.88
2014,9,6,19,88.83
2014,9,6,20,86.81
2014,9,6,21,87.3
2014,9,6,22,91.01
2014,9,6,23,91.41
2014,9,7,0,93.22
2014,9,7,1,102.11
2014,9,7,2,103.85
2014,9,7,3,104.12
2014,9,7,4,97.83
2014,9,7,5,90.89
2014,9,7,6,93.76
2014,9,7,7,91.7
2014,9,7,8,90.79
2014,9,7,9,87.35
2014,9,7,10,78.16
2014,9,7,11,80.83
2014,9,7,12,82.77
2014,9,7,13,84.93
2014,9,7,14,85.81
2014,9,7,15,86.26
2014,9,7,16,89.69
2014,9,7,17,91.35
2014,9,7,18,94.1
2014,9,7,19,93.4
2014,9,7,20,94.52
2014,9,7,21,94.37
2014,9,7,22,97.89
2014,9,7,23,100.84
2014,9,8,0,102.42
2014,9,8,1,104.48
2014,9,8,2,106.49
2014,9,8,3,107.92
2014,9,8,4,104.72
2014,9,8,5,92.51
2014,9,8,6,56.83
2014,9,8,7,71.31
2014,9,8,8,90.97
2014,9,8,9,90.08
2014,9,8,10,82.71
2014,9,8,11,81.21
2014,9,8,12,83.69
2014,9,8,13,59.89
2014,9,8,14,70.73
2014,9,8,15,79.37
2014,9,8,16,83.31
2014,9,8,17,85.41
2014,9,8,18,87.18
2014,9,8,19,83.7
2014,9,8,20,83.86
2014,9,8,21,86.26
2014,9,8,22,87.92
2014,9,8,23,94.61
2014,9,9,0,100.13
2014,9,9,1,103.13
2014,9,9,2,106.37
2014,9,9,3,103.4
2014,9,9,4,102.99
2014,9,9,5,105.14
2014,9,9,6,102.08
2014,9,9,7,98.46
2014,9,9,8,96.4
2014,9,9,9,92.09
2014,9,9,10,85.44
2014,9,9,11,85.81
2014,9,9,12,89.36
2014,9,9,13,90.01
2014,9,9,14,89.4
2014,9,9,15,88.54
2014,9,9,16,90.09
2014,9,9,17,90.45
2014,9,9,18,92.73
2014,9,9,19,89.76
2014,9,9,20,90.04
2014,9,9,21,88.76
2014,9,9,22,92.19
2014,9,9,23,96.33
2014,9,10,0,100.43
2014,9,10,1,103.35
2014,9,10,2,101.08
2014,9,10,3,101.11
2014,9,10,4,101.75
2014,9,10,5,102.73
2014,9,10,6,99.98
2014,9,10,7,94.44
2014,9,10,8,94.79
2014,9,10,9,92.12
2014,9,10,10,88.72
2014,9,10,11,88.64
2014,9,10,12,90.25
2014,9,10,13,90.49
2014,9,10,14,88.93
2014,9,10,15,86.87
2014,9,10,16,88.19
2014,9,10,17,90.31
2014,9,10,18,90.47
2014,9,10,19,88.03
2014,9,10,20,87.33
2014,9,10,21,87.93
2014,9,10,22,91.12
2014,9,10,23,98.4
2014,9,11,0,101.15
2014,9,11,1,103.59
2014,9,11,2,100.17
2014,9,11,3,101.39
2014,9,11,4,102.64
2014,9,11,5,94.27
2014,9,11,6,75.11
2014,9,11,7,76.21
2014,9,11,8,80.57
2014,9,11,9,81.35
2014,9,11,10,73.47
2014,9,11,11,76.68
2014,9,11,12,81.48
2014,9,11,13,83.94
2014,9,11,14,82.53
2014,9,11,15,84.76
2014,9,11,16,87.08
2014,9,11,17,88.98
2014,9,11,18,90.4
2014,9,11,19,87.73
2014,9,11,20,89.78
2014,9,11,21,93.07
2014,9,11,22,96.46
2014,9,11,23,99.49
2014,9,12,0,100.56
2014,9,12,1,100.33
2014,9,12,2,97.44
2014,9,12,3,97.22
2014,9,12,4,96.77
2014,9,12,5,95.16
2014,9,12,6,82.94
2014,9,12,7,79.85
2014,9,12,8,81.14
2014,9,12,9,79.05
2014,9,12,10,76.58
2014,9,12,11,77.71
2014,9,12,12,81.19
2014,9,12,13,82.12
2014,9,12,14,80.29
2014,9,12,15,82.62
2014,9,12,16,82.76
2014,9,12,17,84.71
2014,9,12,18,85.35
2014,9,12,19,83.85
2014,9,12,20,76.6
2014,9,12,21,87.98
2014,9,12,22,92.52
2014,9,12,23,97.58
2014,9,13,0,101.33
2014,9,13,1,102.86
2014,9,13,2,102.98
2014,9,13,3,101.25
2014,9,13,4,100.69
2014,9,13,5,96.9
2014,9,13,6,89.19
2014,9,13,7,84.2
2014,9,13,8,81.6
2014,9,13,9,80.19
2014,9,13,10,82.56
2014,9,13,11,82.5
2014,9,13,12,86.84
2014,9,13,13,87.83
2014,9,13,14,85.81
2014,9,13,15,85.16
2014,9,13,16,83.35
2014,9,13,17,84.37
2014,9,13,18,86.7
2014,9,13,19,83.76
2014,9,13,20,89.29
2014,9,13,21,93.63
2014,9,13,22,95.48
2014,9,13,23,100.19
2014,9,14,0,104.6
2014,9,14,1,105.79
2014,9,14,2,106.31
2014,9,14,3,106.11
2014,9,14,4,105.42
2014,9,14,5,104.8
2014,9,14,6,102.14
2014,9,14,7,94.5
2014,9,14,8,94.88
2014,9,14,9,92.22
2014,9,14,10,90.41
2014,9,14,11,91.74
2014,9,14,12,93.29
2014,9,14,13,94.24
2014,9,14,14,90.56
2014,9,14,15,88.02
2014,9,14,16,87.92
2014,9,14,17,88.65
2014,9,14,18,85.29
2014,9,14,19,87.32
2014,9,14,20,84.11
2014,9,14,21,92.05
2014,9,14,22,98.22
2014,9,14,23,103.07
2014,9,15,0,103.99
2014,9,15,1,102.81
2014,9,15,2,100.09
2014,9,15,3,99.3
2014,9,15,4,102.09
2014,9,15,5,93.1
2014,9,15,6,60.65
2014,9,15,7,72.39
2014,9,15,8,70.19
2014,9,15,9,77.47
2014,9,15,10,75.02
2014,9,15,11,74.48
2014,9,15,12,79.43
2014,9,15,13,79.54
2014,9,15,14,79.85
2014,9,15,15,82.07
2014,9,15,16,83.92
2014,9,15,17,86.46
2014,9,15,18,85.78
2014,9,15,19,87.56
2014,9,15,20,87.07
2014,9,15,21,92.74
2014,9,15,22,96.82
2014,9,15,23,97.66
2014,9,16,0,99.91
2014,9,16,1,99.17
2014,9,16,2,97.67
2014,9,16,3,95.81
2014,9,16,4,96.48
2014,9,16,5,94.64
2014,9,16,6,79.78
2014,9,16,7,65.96
2014,9,16,8,74.47
2014,9,16,9,60.59
2014,9,16,10,42.28
2014,9,16,11,76.4
2014,9,16,12,80.37
2014,9,16,13,75.19
2014,9,16,14,80.42
2014,9,16,15,80.83
2014,9,16,16,82.99
2014,9,16,17,86.32
2014,9,16,18,87.08
2014,9,16,19,86.49
2014,9,16,20,88.21
2014,9,16,21,93.21
2014,9,16,22,95.42
2014,9,16,23,98.78
2014,9,17,0,100.56
2014,9,17,1,100.3
2014,9,17,2,100.84
2014,9,17,3,95.3
2014,9,17,4,95.66
2014,9,17,5,95.25
2014,9,17,6,81.69
2014,9,17,7,45.5
2014,9,17,8,61.28
2014,9,17,9,65.52
2014,9,17,10,69.54
2014,9,17,11,77.81
2014,9,17,12,75.91
2014,9,17,13,81.75
2014,9,17,14,80.76
2014,9,17,15,82.38
2014,9,17,16,85.22
2014,9,17,17,85.34
2014,9,17,18,85.06
2014,9,17,19,87.04
2014,9,17,20,87.63
2014,9,17,21,93.79
2014,9,17,22,95.45
2014,9,17,23,98.76
2014,9,18,0,101.27
2014,9,18,1,101.52
2014,9,18,2,98.38
2014,9,18,3,97.02
2014,9,18,4,97.24
2014,9,18,5,94.61
2014,9,18,6,88.27
2014,9,18,7,77.9
2014,9,18,8,76.28
2014,9,18,9,75.23
2014,9,18,10,74.54
2014,9,18,11,77.98
2014,9,18,12,76.45
2014,9,18,13,81.39
2014,9,18,14,80.68
2014,9,18,15,83.36
2014,9,18,16,83.75
2014,9,18,17,86.76
2014,9,18,18,86.53
2014,9,18,19,86.55
2014,9,18,20,88.01
2014,9,18,21,94.2
2014,9,18,22,95.87
2014,9,18,23,99.96
2014,9,19,0,102.28
2014,9,19,1,101.31
2014,9,19,2,98.21
2014,9,19,3,97.25
2014,9,19,4,96.67
2014,9,19,5,96.4
2014,9,19,6,89.52
2014,9,19,7,79.57
2014,9,19,8,75.74
2014,9,19,9,82.43
2014,9,19,10,73.37
2014,9,19,11,74.65
2014,9,19,12,80.59
2014,9,19,13,79.25
2014,9,19,14,81.19
2014,9,19,15,77.05
2014,9,19,16,80.45
2014,9,19,17,82.12
2014,9,19,18,83.58
2014,9,19,19,82.36
2014,9,19,20,82.29
2014,9,19,21,89.98
2014,9,19,22,93.55
2014,9,19,23,98.74
2014,9,20,0,101.38
2014,9,20,1,101.35
2014,9,20,2,102.96
2014,9,20,3,101.43
2014,9,20,4,101.45
2014,9,20,5,96.13
2014,9,20,6,88.8
2014,9,20,7,82.1
2014,9,20,8,73.07
2014,9,20,9,73.8
2014,9,20,10,81.62
2014,9,20,11,76.76
2014,9,20,12,84.34
2014,9,20,13,85.37
2014,9,20,14,84.53
2014,9,20,15,82.34
2014,9,20,16,81.55
2014,9,20,17,82.95
2014,9,20,18,82.4
2014,9,20,19,82.73
2014,9,20,20,83.34
2014,9,20,21,91.15
2014,9,20,22,94.87
2014,9,20,23,99.03
2014,9,21,0,102.97
2014,9,21,1,106.09
2014,9,21,2,106.44
2014,9,21,3,105.77
2014,9,21,4,103.87
2014,9,21,5,104.68
2014,9,21,6,101.2
2014,9,21,7,94.45
2014,9,21,8,92.63
2014,9,21,9,90.83
2014,9,21,10,88.33
2014,9,21,11,90.75
2014,9,21,12,94.9
2014,9,21,13,92.4
2014,9,21,14,89.52
2014,9,21,15,83.18
2014,9,21,16,84.05
2014,9,21,17,85.09
2014,9,21,18,83.19
2014,9,21,19,82.96
2014,9,21,20,83.94
2014,9,21,21,90.13
2014,9,21,22,96.66
2014,9,21,23,102.06
2014,9,22,0,104.76
2014,9,22,1,103.4
2014,9,22,2,102.45
2014,9,22,3,101.18
2014,9,22,4,103.35
2014,9,22,5,91.77
2014,9,22,6,72.32
2014,9,22,7,69.55
2014,9,22,8,73
2014,9,22,9,79.03
2014,9,22,10,68.39
2014,9,22,11,70.66
2014,9,22,12,75.38
2014,9,22,13,78.08
2014,9,22,14,81.12
2014,9,22,15,81.28
2014,9,22,16,83.55
2014,9,22,17,86.21
2014,9,22,18,86.25
2014,9,22,19,86.55
2014,9,22,20,89.37
2014,9,22,21,94.16
2014,9,22,22,97.39
2014,9,22,23,100.6
2014,9,23,0,102.05
2014,9,23,1,101.41
2014,9,23,2,97.99
2014,9,23,3,97.57
2014,9,23,4,97.65
2014,9,23,5,96.06
2014,9,23,6,89.16
2014,9,23,7,79.56
2014,9,23,8,80.35
2014,9,23,9,76.04
2014,9,23,10,78.53
2014,9,23,11,72.6
2014,9,23,12,77.06
2014,9,23,13,80.74
2014,9,23,14,81.87
2014,9,23,15,84.3
2014,9,23,16,84.8
2014,9,23,17,84.76
2014,9,23,18,87.41
2014,9,23,19,87.74
2014,9,23,20,87.89
2014,9,23,21,94.6
2014,9,23,22,97
2014,9,23,23,97.99
2014,9,24,0,100.78
2014,9,24,1,101.2
2014,9,24,2,88.21
2014,9,24,3,84.75
2014,9,24,4,80.56
2014,9,24,5,83.27
2014,9,24,6,81.63
2014,9,24,7,70.23
2014,9,24,8,67.67
2014,9,24,9,72.28
2014,9,24,10,69.33
2014,9,24,11,72.09
2014,9,24,12,77.94
2014,9,24,13,82.89
2014,9,24,14,81.64
2014,9,24,15,86.57
2014,9,24,16,88.2
2014,9,24,17,88.8
2014,9,24,18,88.19
2014,9,24,19,89.23
2014,9,24,20,89.6
2014,9,24,21,94.83
2014,9,24,22,96.89
2014,9,24,23,100.49
2014,9,25,0,101.81
2014,9,25,1,101.21
2014,9,25,2,99.49
2014,9,25,3,99.6
2014,9,25,4,98.39
2014,9,25,5,96.26
2014,9,25,6,80.62
2014,9,25,7,67.22
2014,9,25,8,70.7
2014,9,25,9,51.18
2014,9,25,10,52.12
2014,9,25,11,49.53
2014,9,25,12,58.61
2014,9,25,13,79.38
2014,9,25,14,81.86
2014,9,25,15,81.4
